,state,date,trend
37,Nebraska,2020-04-07,52.510637447284886
38,Nebraska,2020-04-08,55.51220008682294
39,Nebraska,2020-04-09,57.228128599463695
40,Nebraska,2020-04-10,58.6813318543827
41,Nebraska,2020-04-11,60.5476912260029
42,Nebraska,2020-04-12,63.98051050076931
43,Nebraska,2020-04-13,68.70229071071893
44,Nebraska,2020-04-14,74.94893565423298
45,Nebraska,2020-04-15,82.21827794059976
46,Nebraska,2020-04-16,90.36603418861283
47,Nebraska,2020-04-17,99.96347679113099
48,Nebraska,2020-04-18,110.99049017211071
49,Nebraska,2020-04-19,123.03057932553774
50,Nebraska,2020-04-20,136.65766402457857
51,Nebraska,2020-04-21,153.2946326252712
52,Nebraska,2020-04-22,175.55890100670882
53,Nebraska,2020-04-23,204.18900408896133
54,Nebraska,2020-04-24,233.8443256618314
55,Nebraska,2020-04-25,259.1356716228268
56,Nebraska,2020-04-26,276.0428606679457
57,Nebraska,2020-04-27,287.63572524393413
58,Nebraska,2020-04-28,299.0561239631992
59,Nebraska,2020-04-29,315.7969379005803
60,Nebraska,2020-04-30,337.2953402917922
61,Nebraska,2020-05-01,363.60114125997274
62,Nebraska,2020-05-02,392.98516695811907
63,Nebraska,2020-05-03,418.6672352849888
64,Nebraska,2020-05-04,428.36414375141396
65,Nebraska,2020-05-05,418.79592889426493
66,Nebraska,2020-05-06,391.8382083066478
67,Nebraska,2020-05-07,357.5623686912461
68,Nebraska,2020-05-08,321.1980084186161
69,Nebraska,2020-05-09,286.38083259112005
70,Nebraska,2020-05-10,261.42619635301503
71,Nebraska,2020-05-11,251.08848748232188
72,Nebraska,2020-05-12,252.6406639963763
73,Nebraska,2020-05-13,261.47214902028253
74,Nebraska,2020-05-14,270.3193343800815
75,Nebraska,2020-05-15,275.99416138737405
76,Nebraska,2020-05-16,277.71358912302264
77,Nebraska,2020-05-17,274.5433905735231
78,Nebraska,2020-05-18,267.46549239792495
79,Nebraska,2020-05-19,257.6965094557803
80,Nebraska,2020-05-20,247.7753026360628
81,Nebraska,2020-05-21,240.72864339550904
82,Nebraska,2020-05-22,237.75412480364912
83,Nebraska,2020-05-23,240.4074282931257
84,Nebraska,2020-05-24,247.7451917371423
85,Nebraska,2020-05-25,257.14771987163357
86,Nebraska,2020-05-26,266.9472276336957
87,Nebraska,2020-05-27,275.29213655646384
88,Nebraska,2020-05-28,282.24586772570785
0,Nevada,2020-03-01,-0.23940188162552922
1,Nevada,2020-03-02,-0.14327038091188982
2,Nevada,2020-03-03,-0.03410088786009058
3,Nevada,2020-03-04,0.09097350519005931
4,Nevada,2020-03-05,0.23717153211221786
5,Nevada,2020-03-06,0.41068961244141633
6,Nevada,2020-03-07,0.6236097228100959
7,Nevada,2020-03-08,0.8877189602676834
8,Nevada,2020-03-09,1.2219072436467622
9,Nevada,2020-03-10,1.658125534049427
10,Nevada,2020-03-11,2.230575374628094
11,Nevada,2020-03-12,2.9704612698688613
12,Nevada,2020-03-13,3.916278392119856
13,Nevada,2020-03-14,5.106335756478922
14,Nevada,2020-03-15,6.586663483017249
15,Nevada,2020-03-16,8.406722383709226
16,Nevada,2020-03-17,10.589259432179102
17,Nevada,2020-03-18,13.18256231738637
18,Nevada,2020-03-19,16.251847273935326
19,Nevada,2020-03-20,19.954877481850527
20,Nevada,2020-03-21,24.498509825397182
21,Nevada,2020-03-22,30.309949843460757
22,Nevada,2020-03-23,37.529484818751364
23,Nevada,2020-03-24,46.08799637410856
24,Nevada,2020-03-25,55.82413964995569
25,Nevada,2020-03-26,66.74090291866528
26,Nevada,2020-03-27,78.40643200908559
27,Nevada,2020-03-28,90.25909595471778
28,Nevada,2020-03-29,101.40205310615755
29,Nevada,2020-03-30,111.27938536027614
30,Nevada,2020-03-31,119.77136878269157
31,Nevada,2020-04-01,126.95546991832433
32,Nevada,2020-04-02,132.68243916431257
33,Nevada,2020-04-03,137.05852423448013
34,Nevada,2020-04-04,140.28471438712182
35,Nevada,2020-04-05,142.14156081776247
36,Nevada,2020-04-06,143.00504261991296
37,Nevada,2020-04-07,143.14750305812552
38,Nevada,2020-04-08,142.49367911964694
39,Nevada,2020-04-09,141.02837212923896
40,Nevada,2020-04-10,139.05992987517388
41,Nevada,2020-04-11,136.74918259860294
42,Nevada,2020-04-12,134.15952866438957
43,Nevada,2020-04-13,131.36151648473168
44,Nevada,2020-04-14,128.49896775171536
45,Nevada,2020-04-15,125.98787347258525
46,Nevada,2020-04-16,124.14662415232291
47,Nevada,2020-04-17,122.8832681823681
48,Nevada,2020-04-18,121.95825584631496
49,Nevada,2020-04-19,121.32702844761506
50,Nevada,2020-04-20,120.92683918692899
51,Nevada,2020-04-21,120.69954794864097
52,Nevada,2020-04-22,120.45520051588683
53,Nevada,2020-04-23,120.01519352033817
54,Nevada,2020-04-24,119.29698640117334
55,Nevada,2020-04-25,118.20329658692509
56,Nevada,2020-04-26,116.779577831387
57,Nevada,2020-04-27,115.2242330487335
58,Nevada,2020-04-28,113.66006617459949
59,Nevada,2020-04-29,111.9476844882693
60,Nevada,2020-04-30,109.9816134579662
61,Nevada,2020-05-01,107.66133861589188
62,Nevada,2020-05-02,104.8947033618182
63,Nevada,2020-05-03,101.83415188824442
64,Nevada,2020-05-04,98.79053994996441
65,Nevada,2020-05-05,95.99539328015912
66,Nevada,2020-05-06,93.98198784958858
67,Nevada,2020-05-07,92.82903905215166
68,Nevada,2020-05-08,92.4904369331067
69,Nevada,2020-05-09,93.01521879850304
70,Nevada,2020-05-10,94.34430941029987
71,Nevada,2020-05-11,96.48686702072412
72,Nevada,2020-05-12,99.37740559609578
73,Nevada,2020-05-13,102.44868015245001
74,Nevada,2020-05-14,105.40531081920183
75,Nevada,2020-05-15,108.2027236654233
76,Nevada,2020-05-16,110.85702150410951
77,Nevada,2020-05-17,113.38634174898971
78,Nevada,2020-05-18,115.4868274344206
79,Nevada,2020-05-19,116.9265157611769
80,Nevada,2020-05-20,117.71510601986922
81,Nevada,2020-05-21,117.86169526084302
82,Nevada,2020-05-22,117.37949407152567
83,Nevada,2020-05-23,116.14568123636309
84,Nevada,2020-05-24,114.01396004411123
85,Nevada,2020-05-25,111.26212768764701
86,Nevada,2020-05-26,108.21680407328064
87,Nevada,2020-05-27,105.08537611265908
88,Nevada,2020-05-28,102.03310918089511
0,New Hampshire,2020-03-01,0.34460546113342194
1,New Hampshire,2020-03-02,0.3272473491352246
2,New Hampshire,2020-03-03,0.30619684652426304
3,New Hampshire,2020-03-04,0.2858115734747835
4,New Hampshire,2020-03-05,0.27582362508230074
5,New Hampshire,2020-03-06,0.2817983827841424
6,New Hampshire,2020-03-07,0.30495612131082206
7,New Hampshire,2020-03-08,0.34259424529715354
8,New Hampshire,2020-03-09,0.4121779487702255
9,New Hampshire,2020-03-10,0.5299139502703463
10,New Hampshire,2020-03-11,0.7096153612870981
11,New Hampshire,2020-03-12,0.9792244170356283
12,New Hampshire,2020-03-13,1.3661962368109188
13,New Hampshire,2020-03-14,1.9186014940149936
14,New Hampshire,2020-03-15,2.6994561873274914
15,New Hampshire,2020-03-16,3.707618032994019
16,New Hampshire,2020-03-17,4.933910632759599
17,New Hampshire,2020-03-18,6.316380477810404
18,New Hampshire,2020-03-19,7.803380243455411
19,New Hampshire,2020-03-20,9.43628270366374
20,New Hampshire,2020-03-21,11.232594368081225
21,New Hampshire,2020-03-22,13.233356821715867
22,New Hampshire,2020-03-23,15.492100514298112
23,New Hampshire,2020-03-24,18.06915382434306
24,New Hampshire,2020-03-25,21.175894393820446
25,New Hampshire,2020-03-26,24.778759478466963
26,New Hampshire,2020-03-27,28.896988144693058
27,New Hampshire,2020-03-28,33.49109466756635
28,New Hampshire,2020-03-29,38.40118365383831
29,New Hampshire,2020-03-30,43.20822875817097
30,New Hampshire,2020-03-31,47.41579300917905
31,New Hampshire,2020-04-01,50.63698065341323
32,New Hampshire,2020-04-02,52.719712253642946
33,New Hampshire,2020-04-03,53.47611292169215
34,New Hampshire,2020-04-04,53.030554802085796
35,New Hampshire,2020-04-05,51.602778920080745
36,New Hampshire,2020-04-06,49.834613189271934
37,New Hampshire,2020-04-07,48.25506101077024
38,New Hampshire,2020-04-08,47.25604903150995
39,New Hampshire,2020-04-09,46.96781173836369
40,New Hampshire,2020-04-10,47.42564993667162
41,New Hampshire,2020-04-11,48.36692983113659
42,New Hampshire,2020-04-12,49.70934170686722
43,New Hampshire,2020-04-13,51.29792773612614
44,New Hampshire,2020-04-14,53.094464483718035
45,New Hampshire,2020-04-15,54.748175455025034
46,New Hampshire,2020-04-16,56.25894721706131
47,New Hampshire,2020-04-17,57.494033263365246
48,New Hampshire,2020-04-18,58.53564168041717
49,New Hampshire,2020-04-19,59.627449532834966
50,New Hampshire,2020-04-20,60.929980175652055
51,New Hampshire,2020-04-21,62.44939707856793
52,New Hampshire,2020-04-22,64.1483000927979
53,New Hampshire,2020-04-23,65.71097312114904
54,New Hampshire,2020-04-24,67.30979685688634
55,New Hampshire,2020-04-25,69.3427408849768
56,New Hampshire,2020-04-26,71.67637962112293
57,New Hampshire,2020-04-27,74.17287108931367
58,New Hampshire,2020-04-28,76.7846755324675
59,New Hampshire,2020-04-29,79.5697894091012
60,New Hampshire,2020-04-30,82.7191693088837
61,New Hampshire,2020-05-01,85.47635498762953
62,New Hampshire,2020-05-02,86.94181983893573
63,New Hampshire,2020-05-03,87.0189987434188
64,New Hampshire,2020-05-04,86.14285752873421
65,New Hampshire,2020-05-05,84.96989752641312
66,New Hampshire,2020-05-06,83.85697622947634
67,New Hampshire,2020-05-07,82.51040384163606
68,New Hampshire,2020-05-08,80.96393362387016
69,New Hampshire,2020-05-09,79.41176152984455
70,New Hampshire,2020-05-10,78.14015286529138
71,New Hampshire,2020-05-11,77.01008969938303
72,New Hampshire,2020-05-12,75.74051197610075
73,New Hampshire,2020-05-13,74.38403370930763
74,New Hampshire,2020-05-14,73.3180018755267
75,New Hampshire,2020-05-15,72.52491030594355
76,New Hampshire,2020-05-16,71.99310214919473
77,New Hampshire,2020-05-17,71.69126961047027
78,New Hampshire,2020-05-18,71.79484228855041
79,New Hampshire,2020-05-19,71.93138357106136
80,New Hampshire,2020-05-20,71.46903126221022
81,New Hampshire,2020-05-21,70.0259140508508
82,New Hampshire,2020-05-22,68.09698371000181
83,New Hampshire,2020-05-23,65.91429502025426
84,New Hampshire,2020-05-24,63.70126988313483
85,New Hampshire,2020-05-25,61.68720428241989
86,New Hampshire,2020-05-26,60.19671644427409
87,New Hampshire,2020-05-27,59.36159800860227
88,New Hampshire,2020-05-28,58.955777319452146
0,New Jersey,2020-03-01,-0.20464125824456647
1,New Jersey,2020-03-02,-0.03523448657188999
2,New Jersey,2020-03-03,0.1807574609289888
3,New Jersey,2020-03-04,0.4428009063707583
4,New Jersey,2020-03-05,0.7367338287244101
5,New Jersey,2020-03-06,1.0614111330444658
6,New Jersey,2020-03-07,1.4807762472451236
7,New Jersey,2020-03-08,2.1060394327234553
8,New Jersey,2020-03-09,3.0054056925389796
9,New Jersey,2020-03-10,4.272043846283864
10,New Jersey,2020-03-11,6.192557333575551
11,New Jersey,2020-03-12,9.398742205600225
12,New Jersey,2020-03-13,14.99295487320857
13,New Jersey,2020-03-14,24.031194972659083
14,New Jersey,2020-03-15,38.071647789913584
15,New Jersey,2020-03-16,60.55324800307656
16,New Jersey,2020-03-17,95.24955142483596
17,New Jersey,2020-03-18,144.124656041369
18,New Jersey,2020-03-19,206.9237481467277
19,New Jersey,2020-03-20,287.4034734738209
20,New Jersey,2020-03-21,400.5750280724819
21,New Jersey,2020-03-22,551.3490482749486
22,New Jersey,2020-03-23,732.5731250129903
23,New Jersey,2020-03-24,945.2425411511275
24,New Jersey,2020-03-25,1205.6299512515839
25,New Jersey,2020-03-26,1534.4416900189362
26,New Jersey,2020-03-27,1886.8305853190825
27,New Jersey,2020-03-28,2207.0258567937176
28,New Jersey,2020-03-29,2487.4359601405013
29,New Jersey,2020-03-30,2748.284784412669
30,New Jersey,2020-03-31,3007.3652520508185
31,New Jersey,2020-04-01,3269.1638848513153
32,New Jersey,2020-04-02,3480.1285441092987
33,New Jersey,2020-04-03,3638.6570526617725
34,New Jersey,2020-04-04,3706.246200026662
35,New Jersey,2020-04-05,3683.2852493555674
36,New Jersey,2020-04-06,3612.9770959818707
37,New Jersey,2020-04-07,3528.257599647563
38,New Jersey,2020-04-08,3453.090770776634
39,New Jersey,2020-04-09,3403.122241284034
40,New Jersey,2020-04-10,3384.2765217153556
41,New Jersey,2020-04-11,3378.7544550090174
42,New Jersey,2020-04-12,3362.9330395616053
43,New Jersey,2020-04-13,3331.4858205329065
44,New Jersey,2020-04-14,3298.1942148316234
45,New Jersey,2020-04-15,3258.1870205198297
46,New Jersey,2020-04-16,3249.6036026645793
47,New Jersey,2020-04-17,3271.152271640062
48,New Jersey,2020-04-18,3329.1441725690484
49,New Jersey,2020-04-19,3434.5166770961614
50,New Jersey,2020-04-20,3537.7186834811723
51,New Jersey,2020-04-21,3566.5272748113275
52,New Jersey,2020-04-22,3499.8710343848306
53,New Jersey,2020-04-23,3335.713005623473
54,New Jersey,2020-04-24,3123.2288563316542
55,New Jersey,2020-04-25,2941.1572873956206
56,New Jersey,2020-04-26,2793.387005441365
57,New Jersey,2020-04-27,2684.8214457352924
58,New Jersey,2020-04-28,2615.3361694383652
59,New Jersey,2020-04-29,2566.7704411386603
60,New Jersey,2020-04-30,2511.8216355695727
61,New Jersey,2020-05-01,2446.743172908272
62,New Jersey,2020-05-02,2350.092168611845
63,New Jersey,2020-05-03,2226.8672708202253
64,New Jersey,2020-05-04,2092.045391564324
65,New Jersey,2020-05-05,1969.289644508929
66,New Jersey,2020-05-06,1847.1569655417347
67,New Jersey,2020-05-07,1732.7524580119532
68,New Jersey,2020-05-08,1610.7319201725527
69,New Jersey,2020-05-09,1467.4114717405776
70,New Jersey,2020-05-10,1311.104298237738
71,New Jersey,2020-05-11,1168.3819595768616
72,New Jersey,2020-05-12,1064.794992009468
73,New Jersey,2020-05-13,1025.35253483017
74,New Jersey,2020-05-14,1049.233880615085
75,New Jersey,2020-05-15,1118.8491912608624
76,New Jersey,2020-05-16,1208.9527232681794
77,New Jersey,2020-05-17,1280.650264464103
78,New Jersey,2020-05-18,1313.0201267424573
79,New Jersey,2020-05-19,1282.750215054034
80,New Jersey,2020-05-20,1188.3848837769633
81,New Jersey,2020-05-21,1054.3999383422208
82,New Jersey,2020-05-22,927.017957526173
83,New Jersey,2020-05-23,833.411076954975
84,New Jersey,2020-05-24,787.9094531824187
85,New Jersey,2020-05-25,779.7947595253072
86,New Jersey,2020-05-26,800.211941446731
87,New Jersey,2020-05-27,839.8634694640732
88,New Jersey,2020-05-28,891.1173305984156
0,New Mexico,2020-03-01,0.0510696985362209
1,New Mexico,2020-03-02,0.011531695672555742
2,New Mexico,2020-03-03,-0.021091054726655734
3,New Mexico,2020-03-04,-0.041310612896535925
4,New Mexico,2020-03-05,-0.034319959730680694
5,New Mexico,2020-03-06,0.008217380431811971
6,New Mexico,2020-03-07,0.09767189053604275
7,New Mexico,2020-03-08,0.24724266600743827
8,New Mexico,2020-03-09,0.4793927280117469
9,New Mexico,2020-03-10,0.8241393787276854
10,New Mexico,2020-03-11,1.289022669022291
11,New Mexico,2020-03-12,1.8173918989150848
12,New Mexico,2020-03-13,2.3663770943086457
13,New Mexico,2020-03-14,2.896269463802206
14,New Mexico,2020-03-15,3.406154453814141
15,New Mexico,2020-03-16,3.90812887106165
16,New Mexico,2020-03-17,4.491210196265752
17,New Mexico,2020-03-18,5.284660497363356
18,New Mexico,2020-03-19,6.376908807176977
19,New Mexico,2020-03-20,7.822467242914673
20,New Mexico,2020-03-21,9.66647086009396
21,New Mexico,2020-03-22,11.78748469450838
22,New Mexico,2020-03-23,14.16458513569003
23,New Mexico,2020-03-24,16.68162529300384
24,New Mexico,2020-03-25,19.310562845729674
25,New Mexico,2020-03-26,22.266488558019972
26,New Mexico,2020-03-27,25.472085560026308
27,New Mexico,2020-03-28,28.788888236766557
28,New Mexico,2020-03-29,32.535443524403014
29,New Mexico,2020-03-30,36.6791359030029
30,New Mexico,2020-03-31,41.0863208991181
31,New Mexico,2020-04-01,45.91855346009503
32,New Mexico,2020-04-02,51.22452306859195
33,New Mexico,2020-04-03,57.392760932133946
34,New Mexico,2020-04-04,64.1042675601848
35,New Mexico,2020-04-05,70.89868905879554
36,New Mexico,2020-04-06,77.02125782644208
37,New Mexico,2020-04-07,82.31744983399047
38,New Mexico,2020-04-08,85.83423273130815
39,New Mexico,2020-04-09,87.9061227006387
40,New Mexico,2020-04-10,88.60603608060012
41,New Mexico,2020-04-11,88.62120135334833
42,New Mexico,2020-04-12,87.97273792090289
43,New Mexico,2020-04-13,86.77518285989204
44,New Mexico,2020-04-14,85.67310911671309
45,New Mexico,2020-04-15,85.72168672499377
46,New Mexico,2020-04-16,87.0279675247255
47,New Mexico,2020-04-17,89.31423722437452
48,New Mexico,2020-04-18,92.53370557181985
49,New Mexico,2020-04-19,97.12995810531397
50,New Mexico,2020-04-20,103.25175572571024
51,New Mexico,2020-04-21,109.63350599642285
52,New Mexico,2020-04-22,115.3910633860642
53,New Mexico,2020-04-23,119.86019981517781
54,New Mexico,2020-04-24,122.75982214366174
55,New Mexico,2020-04-25,124.7242382668063
56,New Mexico,2020-04-26,127.4021512407505
57,New Mexico,2020-04-27,132.30553917779199
58,New Mexico,2020-04-28,139.3166221708986
59,New Mexico,2020-04-29,145.66537806991028
60,New Mexico,2020-04-30,149.69510403462888
61,New Mexico,2020-05-01,152.6042115621793
62,New Mexico,2020-05-02,155.5288847728978
63,New Mexico,2020-05-03,156.02887196789408
64,New Mexico,2020-05-04,153.60119197638176
65,New Mexico,2020-05-05,149.93639319416604
66,New Mexico,2020-05-06,147.20551532638024
67,New Mexico,2020-05-07,145.40864495707618
68,New Mexico,2020-05-08,143.53911407252534
69,New Mexico,2020-05-09,142.07296901578798
70,New Mexico,2020-05-10,142.86945405732854
71,New Mexico,2020-05-11,144.9730346237063
72,New Mexico,2020-05-12,145.9265159535906
73,New Mexico,2020-05-13,144.8814335883131
74,New Mexico,2020-05-14,143.05164679580994
75,New Mexico,2020-05-15,141.52910936570885
76,New Mexico,2020-05-16,140.03692971380084
77,New Mexico,2020-05-17,138.00456055210358
78,New Mexico,2020-05-18,136.1172272098934
79,New Mexico,2020-05-19,134.50329671195598
80,New Mexico,2020-05-20,133.82279658129656
81,New Mexico,2020-05-21,133.6286389972324
82,New Mexico,2020-05-22,133.22562725120434
83,New Mexico,2020-05-23,131.65334914253063
84,New Mexico,2020-05-24,128.22464924899572
85,New Mexico,2020-05-25,123.09069161241831
86,New Mexico,2020-05-26,117.89878632299794
87,New Mexico,2020-05-27,112.79691162794433
88,New Mexico,2020-05-28,107.89717262120344
0,New York,2020-03-01,0.5504931840107132
1,New York,2020-03-02,1.2808649739533773
2,New York,2020-03-03,2.739902678135287
3,New York,2020-03-04,5.536806097087207
4,New York,2020-03-05,9.990555059914326
5,New York,2020-03-06,16.33257486689243
6,New York,2020-03-07,23.63039265438862
7,New York,2020-03-08,30.903168071488544
8,New York,2020-03-09,39.13107880171325
9,New York,2020-03-10,45.62027286563474
10,New York,2020-03-11,52.97456837220233
11,New York,2020-03-12,66.71847982382984
12,New York,2020-03-13,86.8747786761099
13,New York,2020-03-14,119.70261207422321
14,New York,2020-03-15,176.00259213947257
15,New York,2020-03-16,287.3832969742055
16,New York,2020-03-17,514.0595342511748
17,New York,2020-03-18,913.3112740126056
18,New York,2020-03-19,1520.3915966383702
19,New York,2020-03-20,2369.561205738842
20,New York,2020-03-21,3461.712587449402
21,New York,2020-03-22,4856.092029755898
22,New York,2020-03-23,5969.190171892036
23,New York,2020-03-24,6340.0834194651625
24,New York,2020-03-25,6211.450818124284
25,New York,2020-03-26,5915.1164448163445
26,New York,2020-03-27,5959.407770240276
27,New York,2020-03-28,6540.7490291802715
28,New York,2020-03-29,7359.306035629806
29,New York,2020-03-30,8240.144101454942
30,New York,2020-03-31,8870.499580245738
31,New York,2020-04-01,8905.04325269322
32,New York,2020-04-02,8970.535136052895
33,New York,2020-04-03,9291.932690175807
34,New York,2020-04-04,9675.557583291164
35,New York,2020-04-05,9914.206603051296
36,New York,2020-04-06,9862.456152842638
37,New York,2020-04-07,9412.52614521353
38,New York,2020-04-08,9276.232943722513
39,New York,2020-04-09,9340.036816167738
40,New York,2020-04-10,9188.941523357118
41,New York,2020-04-11,8839.857910105437
42,New York,2020-04-12,8649.346449853738
43,New York,2020-04-13,8812.913010084514
44,New York,2020-04-14,9311.303529256313
45,New York,2020-04-15,9247.031034416224
46,New York,2020-04-16,8227.43555039949
47,New York,2020-04-17,7028.194192810681
48,New York,2020-04-18,6259.704899685492
49,New York,2020-04-19,5948.600448569452
50,New York,2020-04-20,5785.489887475122
51,New York,2020-04-21,5652.349211860217
52,New York,2020-04-22,5742.190570185059
53,New York,2020-04-23,6258.884197695966
54,New York,2020-04-24,6926.492731989105
55,New York,2020-04-25,7031.638845248526
56,New York,2020-04-26,6338.062706959401
57,New York,2020-04-27,5462.989419956198
58,New York,2020-04-28,4784.674518644088
59,New York,2020-04-29,4320.387013301517
60,New York,2020-04-30,3930.3463539309428
61,New York,2020-05-01,3640.8741105978643
62,New York,2020-05-02,3510.0443806138082
63,New York,2020-05-03,3453.5955138568534
64,New York,2020-05-04,3339.5177670744865
65,New York,2020-05-05,3152.931807365413
66,New York,2020-05-06,2923.853002650593
67,New York,2020-05-07,2704.7219864196095
68,New York,2020-05-08,2466.802931703415
69,New York,2020-05-09,2258.9624906795784
70,New York,2020-05-10,2115.8609416252243
71,New York,2020-05-11,2046.5453915256585
72,New York,2020-05-12,2029.2962578128108
73,New York,2020-05-13,2059.9335173660193
74,New York,2020-05-14,2075.527778952211
75,New York,2020-05-15,2057.7574267015484
76,New York,2020-05-16,1956.6900944989834
77,New York,2020-05-17,1838.8564924737432
78,New York,2020-05-18,1754.633706348487
79,New York,2020-05-19,1712.2448416475636
80,New York,2020-05-20,1647.4287226524063
81,New York,2020-05-21,1579.7121008351075
82,New York,2020-05-22,1532.4657726310109
83,New York,2020-05-23,1525.9792076693461
84,New York,2020-05-24,1524.587336067842
85,New York,2020-05-25,1488.0535148047268
86,New York,2020-05-26,1406.5615330154515
87,New York,2020-05-27,1324.1231193881417
88,New York,2020-05-28,1253.297667496143
0,North Carolina,2020-03-01,0.0422489987349588
1,North Carolina,2020-03-02,0.08231856927995107
2,North Carolina,2020-03-03,0.1285871876864002
3,North Carolina,2020-03-04,0.18060259478984841
4,North Carolina,2020-03-05,0.2500594500569695
5,North Carolina,2020-03-06,0.3532992899559406
6,North Carolina,2020-03-07,0.501289975367631
7,North Carolina,2020-03-08,0.7099275424246771
8,North Carolina,2020-03-09,0.9891288909563127
9,North Carolina,2020-03-10,1.3405410913349418
10,North Carolina,2020-03-11,1.8090205359323046
11,North Carolina,2020-03-12,2.4373028515489046
12,North Carolina,2020-03-13,3.266188264960726
13,North Carolina,2020-03-14,4.393472303596295
14,North Carolina,2020-03-15,5.953370362131192
15,North Carolina,2020-03-16,8.207372230514636
16,North Carolina,2020-03-17,11.589355211812263
17,North Carolina,2020-03-18,16.52564669263138
18,North Carolina,2020-03-19,23.343217145029254
19,North Carolina,2020-03-20,32.23548936278586
20,North Carolina,2020-03-21,43.25375369072397
21,North Carolina,2020-03-22,56.36409403888553
22,North Carolina,2020-03-23,71.11715991293968
23,North Carolina,2020-03-24,86.86306165015763
24,North Carolina,2020-03-25,102.50404988636674
25,North Carolina,2020-03-26,117.13792806389414
26,North Carolina,2020-03-27,131.11992706291747
27,North Carolina,2020-03-28,144.10943212115302
28,North Carolina,2020-03-29,155.49925476974443
29,North Carolina,2020-03-30,165.17425115850486
30,North Carolina,2020-03-31,174.05286041960508
31,North Carolina,2020-04-01,183.86167624510082
32,North Carolina,2020-04-02,196.39471952031255
33,North Carolina,2020-04-03,210.7464210409461
34,North Carolina,2020-04-04,225.9851882417692
35,North Carolina,2020-04-05,240.9397953340025
36,North Carolina,2020-04-06,253.91686105371917
37,North Carolina,2020-04-07,262.21925214406576
38,North Carolina,2020-04-08,264.4298590645552
39,North Carolina,2020-04-09,261.6842789930309
40,North Carolina,2020-04-10,257.1765753696455
41,North Carolina,2020-04-11,252.76889519084298
42,North Carolina,2020-04-12,249.08402829952394
43,North Carolina,2020-04-13,247.16982114810497
44,North Carolina,2020-04-14,247.76366133623839
45,North Carolina,2020-04-15,251.7181365187901
46,North Carolina,2020-04-16,259.01351174594464
47,North Carolina,2020-04-17,267.90659110393017
48,North Carolina,2020-04-18,276.9563523085475
49,North Carolina,2020-04-19,285.73042890976865
50,North Carolina,2020-04-20,293.45556010991857
51,North Carolina,2020-04-21,301.3333845539321
52,North Carolina,2020-04-22,311.4408394741508
53,North Carolina,2020-04-23,323.8538733742219
54,North Carolina,2020-04-24,338.17912926027316
55,North Carolina,2020-04-25,353.0222279441577
56,North Carolina,2020-04-26,366.6832473312046
57,North Carolina,2020-04-27,377.52511199943024
58,North Carolina,2020-04-28,383.8566507096124
59,North Carolina,2020-04-29,383.54917464868237
60,North Carolina,2020-04-30,377.99615382368825
61,North Carolina,2020-05-01,370.23435076625697
62,North Carolina,2020-05-02,364.00746046188107
63,North Carolina,2020-05-03,362.4946396006604
64,North Carolina,2020-05-04,368.3151200779696
65,North Carolina,2020-05-05,379.8984504047379
66,North Carolina,2020-05-06,393.45514868632347
67,North Carolina,2020-05-07,405.59397126975557
68,North Carolina,2020-05-08,415.47115946478345
69,North Carolina,2020-05-09,424.3201155957431
70,North Carolina,2020-05-10,433.967810714436
71,North Carolina,2020-05-11,445.7374292042415
72,North Carolina,2020-05-12,462.48974183460757
73,North Carolina,2020-05-13,486.0238419989819
74,North Carolina,2020-05-14,515.577651348634
75,North Carolina,2020-05-15,548.8801031099387
76,North Carolina,2020-05-16,582.9558940831284
77,North Carolina,2020-05-17,613.8142988820621
78,North Carolina,2020-05-18,636.8924714334032
79,North Carolina,2020-05-19,648.6062265350939
80,North Carolina,2020-05-20,648.3849514708439
81,North Carolina,2020-05-21,641.8067903536838
82,North Carolina,2020-05-22,632.2458551964862
83,North Carolina,2020-05-23,619.8304975514822
84,North Carolina,2020-05-24,604.7599287405229
85,North Carolina,2020-05-25,588.6131253315415
86,North Carolina,2020-05-26,573.3991200306012
87,North Carolina,2020-05-27,561.6957682369717
88,North Carolina,2020-05-28,551.4988616342662
0,North Dakota,2020-03-01,0.05781059475769479
1,North Dakota,2020-03-02,0.026335026703066644
2,North Dakota,2020-03-03,-0.0016312603601064124
3,North Dakota,2020-03-04,-0.02121499429786955
4,North Dakota,2020-03-05,-0.027665029501978355
5,North Dakota,2020-03-06,-0.019786364573692317
6,North Dakota,2020-03-07,-2.0944481953222294e-06
7,North Dakota,2020-03-08,0.027537960050191934
8,North Dakota,2020-03-09,0.058703864153526686
9,North Dakota,2020-03-10,0.0941270282486717
10,North Dakota,2020-03-11,0.1401348997785914
11,North Dakota,2020-03-12,0.20166271693789395
12,North Dakota,2020-03-13,0.3030447852421807
13,North Dakota,2020-03-14,0.46385660984213284
14,North Dakota,2020-03-15,0.7050234821660628
15,North Dakota,2020-03-16,1.0491843139524843
16,North Dakota,2020-03-17,1.5104952308166304
17,North Dakota,2020-03-18,2.0396468100384717
18,North Dakota,2020-03-19,2.5928205498025036
19,North Dakota,2020-03-20,3.0636993404909836
20,North Dakota,2020-03-21,3.483741529743398
21,North Dakota,2020-03-22,4.008185532275667
22,North Dakota,2020-03-23,4.697060179842447
23,North Dakota,2020-03-24,5.5979971658045224
24,North Dakota,2020-03-25,6.697293361264495
25,North Dakota,2020-03-26,7.93724244134285
26,North Dakota,2020-03-27,9.208514405569437
